,title,tconst,startYear,averageRating,numVotes,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Thriller,Unknown,War,Western
7673,La nuit américaine,tt0070460,1973,8.0,23163,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7674,Le Meilleur des mondes possible !,tt0070464,1973,7.6,8383,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7675,The Offence,tt0070468,1973,6.9,7197,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7676,L'or noir de l'Oklahoma,tt0070472,1973,6.3,1353,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7677,Un petit indien,tt0070481,1973,6.1,657,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7678,Les Optimistes,tt0070488,1973,6.6,526,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7679,Pain et chocolat,tt0070506,1974,7.5,1854,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7680,La chasse aux diplômes,tt0070509,1973,7.2,8115,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7681,La barbe à papa,tt0070510,1973,8.1,48078,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7682,Papillon,tt0070511,1973,8.0,131140,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7683,Pat Garrett et Billy le Kid,tt0070518,1973,7.2,19782,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7684,Phase IV,tt0070531,1974,6.4,8781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7685,Un flic hors-la-loi,tt0070534,1973,6.7,3890,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7686,Sur le planète Ygam,tt0070544,1973,7.7,31845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7687,Les vierges de la pleine lune,tt0070547,1973,5.3,900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7688,Le témoin à abattre,tt0070552,1973,7.0,926,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7689,Poussière d'étoiles,tt0070554,1973,6.5,453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7690,Violence et viol chez les Rednecks,tt0070556,1975,5.5,871,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7691,"Recherché, recherchée",tt0070557,1973,7.5,2234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7692,Le Parfum de la dame en noir,tt0070565,1974,6.6,2709,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7693,"La propriété, c'est plus le vol",tt0070568,1973,7.0,1097,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7694,Sacrilège,tt0070578,1973,5.4,891,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7695,"Fais vite, monseigneur revient!",tt0070583,1972,5.2,519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7696,La race des 'seigneurs',tt0070588,1974,5.8,498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7697,Représailles,tt0070592,1973,6.5,1326,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7698,Le souffle de la peur,tt0070599,1972,5.9,775,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7699,L'empreinte de Dracula,tt0070603,1973,5.4,835,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7700,Robin des Bois,tt0070608,1973,7.5,128138,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7701,"SSSSnake, le cobra",tt0070622,1973,5.4,3688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7702,La Clepsydre,tt0070628,1973,7.5,4321,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7703,Dracula vit toujours à Londres,tt0070634,1973,5.5,6347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7704,Satanic Pandemonium,tt0070636,1975,6.1,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7705,Sauvez le tigre,tt0070640,1973,6.9,5137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706,Viol en première page,tt0070641,1972,7.4,1346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7707,L'épouvantail,tt0070643,1973,7.2,17633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7708,Scorpio,tt0070653,1973,6.4,4753,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7709,Scream Blacula Scream,tt0070656,1973,5.6,2777,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7710,Séduction,tt0070660,1973,6.0,483,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7711,Serpico,tt0070666,1973,7.7,123870,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7712,Sexe fou,tt0070669,1973,6.1,641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7713,Police puissance 7,tt0070672,1973,6.8,5750,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7714,Shaft contre les trafiquants d'hommes,tt0070679,1973,5.9,2958,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7715,Le Fauve,tt0070680,1973,6.0,1381,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7716,Les 13 fils du dragon d'or,tt0070684,1970,6.5,796,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7717,Duel dans la poussière,tt0070687,1973,5.9,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7718,Siddhartha,tt0070689,1972,6.6,1234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7719,"Silent Night, Bloody Night",tt0070694,1972,5.3,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7720,Soeurs de sang,tt0070698,1972,6.9,18345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7721,L'exécuteur noir,tt0070706,1973,5.9,556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7722,Woody et les robots,tt0070707,1973,7.1,43265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7723,La société du spectacle,tt0070712,1974,7.2,606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7724,Sleeping Beauty,tt0070714,1973,5.3,415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7725,Le mystère de la Soylent Green,tt0070723,1973,7.0,65721,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7726,Notre agent de Harlem,tt0070726,1973,7.1,1365,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7727,L'Arnaque,tt0070735,1973,8.3,262213,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7728,Le cercle noir,tt0070736,1973,6.1,3316,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7729,Une histoire du 17ème siècle,tt0070738,1973,5.4,408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7730,Voluptés à domicile,tt0070746,1973,5.3,572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7731,"Désirs d'été, rêves d'hiver",tt0070748,1973,6.4,778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7732,Supermarché,tt0070755,1974,6.8,874,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7733,La cinquième offensive,tt0070758,1973,6.8,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7734,Expérience,tt0070766,1973,7.0,836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7735,Les contes aux limites de la folie,tt0070770,1973,5.6,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7736,Le dernier pénitencier,tt0070782,1973,5.2,1233,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7737,Théâtre de sang,tt0070791,1973,7.1,11261,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7738,Le voleur qui vient dîner,tt0070794,1973,6.1,1076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7739,La main de fer,tt0070800,1972,7.1,3537,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7740,Tom Sawyer,tt0070814,1973,6.5,2299,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7741,"Une maîtresse dans les bras, une femme sur le dos",tt0070819,1973,6.5,3210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7742,Le voyage de la Hyène,tt0070820,1973,7.0,3346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7743,Les voleurs de trains,tt0070825,1973,6.4,6082,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7744,Le train,tt0070826,1973,6.9,1537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7745,Traitement de choc,tt0070827,1973,6.1,1556,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7746,Trois noisettes pour Cendrillon,tt0070832,1973,7.7,9877,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7747,Triple Écho,tt0070835,1972,6.4,868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7748,Turkish délices,tt0070842,1973,7.1,11109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7749,Chacun à son poste et rien ne va,tt0070844,1974,6.4,390,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7750,Le dernier Tango à Paris,tt0070849,1972,6.9,54425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7751,"En voiture, Simone",tt0070855,1974,5.2,702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7752,Bébert Bocal,tt0070860,1973,5.9,1046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7753,Seuls les vieux vont au combat,tt0070861,1974,8.3,5255,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7754,La valise,tt0070865,1973,6.0,475,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7755,Le caveau de la terreur,tt0070868,1973,6.5,5663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7756,Una vela para el diablo,tt0070869,1973,5.7,996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7757,Nous voulons les colonels,tt0070887,1973,6.8,604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7758,Justice sauvage,tt0070895,1973,6.9,6106,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7759,L'amour fleurit en décembre,tt0070898,1973,6.1,718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7760,Wattstax,tt0070902,1973,7.6,970,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7761,Nos plus belles années,tt0070903,1973,7.0,25468,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7762,Mondwest,tt0070909,1973,6.9,59073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7763,Quoi?,tt0070913,1972,5.6,4038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7764,Les bootleggers,tt0070915,1973,6.4,5005,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7765,The Wicker Man,tt0070917,1973,7.5,81964,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7766,"Nanou, fils de la jungle",tt0070928,1973,5.7,1627,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7767,L'auberge du printemps,tt0070942,1973,7.2,738,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7768,Zardoz,tt0070948,1974,5.8,22822,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7769,La tendresse des loups,tt0070957,1973,6.3,1458,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7770,État de siège,tt0070959,1972,7.7,5553,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7771,L'événement le plus important depuis que l'homme a marché sur la Lune,tt0070960,1973,5.7,830,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7772,"Fric frac, rue des diams",tt0071080,1974,6.3,1086,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7773,Refroidi à 99%,tt0071089,1974,5.5,765,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7774,Abby,tt0071095,1974,5.5,990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7775,747 en péril,tt0071110,1974,5.7,10748,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7776,Alice n'est plus ici,tt0071115,1974,7.3,24149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7777,Amarcord,tt0071129,1973,7.9,43904,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7778,Tous les autres s'appellent Ali,tt0071141,1974,8.0,21769,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7779,Kalahari,tt0071143,1974,8.2,3916,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7780,Le Baiser de Satan,tt0071150,1974,5.7,1728,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7781,Les Passionnées,tt0071154,1974,5.3,696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7782,L'apprentissage de Duddy Kravitz,tt0071155,1974,6.7,2385,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7783,L'ami,tt0071159,1974,7.1,1471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7784,L'Assassin a réservé 9 fauteuils,tt0071167,1974,5.7,832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7785,Camps d'amour pour chiens jaunes,tt0071189,1973,5.4,557,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7786,Le mystère de la bête humaine,tt0071200,1974,5.6,3849,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7787,Belladonna,tt0071203,1973,7.3,6344,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7788,Benji,tt0071206,1974,6.1,4899,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7789,Les bidasses s'en vont en guerre,tt0071214,1974,5.5,661,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7790,Super nanas,tt0071216,1974,5.7,2781,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7791,A Bigger Splash,tt0071219,1973,5.8,506,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7792,La ceinture noire,tt0071221,1974,6.2,2332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7793,Black Christmas,tt0071222,1974,7.1,41368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7794,Contre une poignée de diamants,tt0071229,1974,6.3,3054,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7795,Le shérif est en prison,tt0071230,1974,7.7,140228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7796,Du sang pour Dracula,tt0071233,1974,6.1,6002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7797,Borsalino and Co.,tt0071241,1974,6.3,2148,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7798,Apportez-moi la tête d'Alfredo Garcia,tt0071249,1974,7.4,20159,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7799,Les casseurs de gang,tt0071259,1974,6.3,1470,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7800,La cage,tt0071265,1975,6.3,405,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7801,5 femmes à abattre,tt0071266,1974,5.3,2678,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7802,Les flambeurs,tt0071269,1974,7.1,7250,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7803,Les chiens enragés,tt0071275,1974,7.5,4844,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7804,Captain Kronos contre les vampires,tt0071276,1974,6.4,5271,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7805,Killing Cars,tt0071282,1974,5.6,4097,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7806,Un cow-boy à Hawaï,tt0071288,1974,5.8,767,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7807,La chasse est ouverte,tt0071292,1974,6.1,633,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7808,La chair de l'orchidée,tt0071297,1975,5.9,560,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7809,Chinatown,tt0071315,1974,8.2,326539,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7810,Pirates et Guerriers,tt0071324,1975,7.0,402,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7811,Un citoyen se rebelle,tt0071330,1974,6.9,1571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7812,Claudine,tt0071334,1974,7.2,2266,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7813,Conrack,tt0071358,1974,7.3,2049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7814,La Maree,tt0071359,1973,5.6,4853,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7815,Conversation secrète,tt0071360,1974,7.8,112567,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7816,Coonskin,tt0071361,1974,6.4,3304,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7817,Jo le fou,tt0071369,1974,6.2,498,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7818,Phantom Ladies Over Paris,tt0071381,1974,7.3,5689,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7819,Daguerreotypes,tt0071384,1975,7.6,1532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7820,Le manoir des phantasmes,tt0071391,1974,5.6,774,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
7821,Le Messie du mal,tt0071396,1973,6.3,4670,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7822,Mortelle rencontre,tt0071398,1975,6.4,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7823,Un justicier dans la ville,tt0071402,1974,6.9,39782,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7824,Cache-cache pastoral,tt0071406,1974,7.8,2010,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7825,Dersou Ouzala,tt0071411,1975,8.2,29956,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7826,Marseille contrat,tt0071412,1974,5.9,1486,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7827,"Larry le dingue, Mary la garce",tt0071424,1974,6.6,7049,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7828,Le massacre des morts-vivants,tt0071431,1974,6.8,8406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7829,La Grande traversée,tt0071438,1974,6.2,419,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7830,Dupont Lajoie,tt0071449,1975,7.3,908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7831,Tremblement de terre,tt0071455,1974,5.9,16390,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7832,La loi du ghetto,tt0071456,1974,6.8,528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7833,Effi Briest,tt0071458,1974,6.9,2518,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7834,Emmanuelle,tt0071464,1974,5.2,10319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7835,Faux mouvement,tt0071483,1975,6.9,3487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7836,Fantozzi,tt0071486,1975,7.9,6370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7837,Le fantôme de la liberté,tt0071487,1974,7.8,16185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7838,La femme aux bottes rouges,tt0071492,1974,6.2,466,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7839,Tom Foot,tt0071498,1974,5.6,511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
